                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     90,                 1.5293,                 1.6016,                0.90164,                0.83618,                 0.1063,                0.41317,                0.07295,                0.03389,                0.09298,                0.36527,                0.06111,                0.02419,                 1.7859,                 2.8565,                    inf,                0.89001,              0.0008384,              0.0008384,              0.0008384
                     91,                 1.5201,                  1.614,                0.93389,                 0.8262,                 0.1063,                0.41317,                0.07295,                0.03389,                0.09298,                0.36527,                0.06111,                0.02419,                 1.7859,                 2.8565,                    inf,                0.89001,              0.0008252,              0.0008252,              0.0008252
                     92,                 1.4973,                 1.6201,                0.90989,                0.84013,                0.10808,                0.44012,                0.07701,                 0.0356,                0.09328,                0.38323,                0.06235,                 0.0248,                 1.7605,                 2.7949,                  35.38,                0.88727,               0.000812,               0.000812,               0.000812
                     93,                 1.6918,                 2.0191,                 1.0488,                0.83213,                0.10808,                0.44012,                0.07701,                 0.0356,                0.09328,                0.38323,                0.06235,                 0.0248,                 1.7605,                 2.7949,                  35.38,                0.88727,              0.0007988,              0.0007988,              0.0007988
                     94,                 1.5627,                 1.6389,                0.99863,                0.82036,                0.58479,                0.43114,                0.45781,                0.21239,                0.43628,                    0.5,                0.42112,                0.14933,                 1.7712,                 2.5174,                 1.5337,                0.87886,              0.0007856,              0.0007856,              0.0007856
                     95,                 1.5011,                 1.6095,                 0.8909,                0.82825,                0.58479,                0.43114,                0.45781,                0.21239,                0.43628,                    0.5,                0.42112,                0.14933,                 1.7712,                 2.5174,                 1.5337,                0.87886,              0.0007724,              0.0007724,              0.0007724
                     96,                 1.6073,                 1.7447,                 1.0155,                0.83594,                0.61472,                0.45808,                0.49793,                0.22812,                0.47539,                0.48836,                0.44502,                 0.1629,                 1.8093,                 2.5887,                 1.4062,                 0.8866,              0.0007592,              0.0007592,              0.0007592
                     97,                 1.4421,                 1.5236,                 0.9178,                0.84617,                0.61472,                0.45808,                0.49793,                0.22812,                0.47539,                0.48836,                0.44502,                 0.1629,                 1.8093,                 2.5887,                 1.4062,                 0.8866,               0.000746,               0.000746,               0.000746
                     98,                 1.4236,                 1.5267,                0.90666,                0.84856,                0.62122,                0.44611,                0.50029,                0.21255,                0.44201,                0.38323,                0.34017,                0.10376,                 1.9315,                 2.9012,                 1.3527,                0.89641,              0.0007328,              0.0007328,              0.0007328
                     99,                 1.6349,                 1.9046,                 1.0235,                 0.8166,                0.62122,                0.44611,                0.50029,                0.21255,                0.44201,                0.38323,                0.34017,                0.10376,                 1.9315,                 2.9012,                 1.3527,                0.89641,              0.0007196,              0.0007196,              0.0007196
                    100,                 1.4496,                 1.7527,                0.88215,                0.82778,                0.63509,                0.43713,                0.49765,                0.20285,                0.34267,                0.38024,                0.30911,                0.08815,                 1.9717,                 3.0933,                 1.3096,                0.89868,              0.0007064,              0.0007064,              0.0007064
                    101,                 1.6726,                  2.063,                 1.0832,                0.83118,                0.63509,                0.43713,                0.49765,                0.20285,                0.34267,                0.38024,                0.30911,                0.08815,                 1.9717,                 3.0933,                 1.3096,                0.89868,              0.0006932,              0.0006932,              0.0006932
                    102,                 1.6294,                  1.823,                0.98659,                0.81891,                0.62647,                0.42682,                0.49327,                0.20485,                0.36418,                0.35928,                0.31448,                0.09112,                 2.0026,                 3.1513,                 1.3025,                0.89865,                0.00068,                0.00068,                0.00068
                    103,                 1.4567,                 1.6566,                0.86418,                0.83625,                0.62647,                0.42682,                0.49327,                0.20485,                0.36418,                0.35928,                0.31448,                0.09112,                 2.0026,                 3.1513,                 1.3025,                0.89865,              0.0006668,              0.0006668,              0.0006668
                    104,                 1.4514,                 1.5377,                0.85891,                0.82525,                 0.6042,                0.44012,                0.50765,                0.21545,                0.40365,                0.37725,                  0.353,                0.10954,                 1.9466,                 3.0199,                 1.2633,                0.89246,              0.0006536,              0.0006536,              0.0006536
                    105,                 1.4233,                 1.5403,                0.82618,                0.80984,                 0.6042,                0.44012,                0.50765,                0.21545,                0.40365,                0.37725,                  0.353,                0.10954,                 1.9466,                 3.0199,                 1.2633,                0.89246,              0.0006404,              0.0006404,              0.0006404
