                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     73,                0.41023,                0.50124,                0.35378,                0.84657,                0.88047,                0.75498,                0.79843,                0.63135,                0.87365,                 0.7397,                 0.7935,                0.57061,                0.70222,                 1.9889,                0.49965,                0.96783,              0.0017188,              0.0017188,              0.0017188
                     74,                 0.4017,                0.50639,                0.33191,                0.83838,                0.87593,                0.75434,                 0.7917,                0.62256,                 0.8645,                0.74403,                0.78455,                0.56192,                0.72253,                 2.1178,                0.55772,                0.97161,              0.0017149,              0.0017149,              0.0017149
                     75,                0.41673,                0.55224,                0.35623,                0.85049,                   0.87,                0.73672,                0.78112,                0.61947,                0.86332,                0.72617,                 0.7756,                0.55385,                0.69988,                 1.9817,                0.54518,                0.96453,              0.0017109,              0.0017109,              0.0017109
                     76,                0.43352,                0.53636,                0.34662,                0.83322,                 0.8815,                0.75217,                0.80853,                0.63507,                0.86412,                 0.7277,                0.79287,                0.57257,                0.74932,                 2.0107,                0.50626,                0.97716,               0.001707,               0.001707,               0.001707
                     77,                0.40767,                0.49399,                0.33837,                0.83927,                0.86563,                0.74063,                0.80408,                0.63515,                0.85793,                0.72722,                0.79507,                0.56943,                0.74278,                 1.9792,                0.50585,                0.97743,               0.001703,               0.001703,               0.001703
                     78,                0.40487,                0.49329,                0.33819,                0.83512,                0.88771,                0.70607,                0.78804,                0.63632,                0.88238,                0.69957,                0.78279,                0.56988,                0.69129,                  1.865,                0.50924,                0.96352,               0.001699,               0.001699,               0.001699
                     79,                0.38165,                0.48891,                0.32491,                0.83901,                0.89894,                0.67532,                0.77454,                0.61999,                0.91033,                0.66614,                0.77023,                0.56621,                0.71038,                 1.8113,                0.53391,                0.96588,              0.0016951,              0.0016951,              0.0016951
                     80,                0.38079,                 0.4872,                0.33307,                 0.8337,                0.87967,                0.68004,                0.76449,                0.61696,                0.88412,                0.68059,                0.76594,                 0.5548,                0.68691,                 1.5878,                0.53047,                0.96655,              0.0016911,              0.0016911,              0.0016911
                     81,                0.41684,                0.51659,                0.35454,                0.87685,                0.88147,                0.70176,                0.77096,                0.62492,                0.88248,                0.70045,                0.77104,                0.56204,                0.69078,                 1.6356,                 0.5126,                0.96774,              0.0016872,              0.0016872,              0.0016872
                     82,                0.39948,                0.51471,                0.33758,                0.85152,                0.87162,                0.71431,                0.77533,                 0.6258,                0.88367,                0.69469,                 0.7666,                 0.5545,                0.69233,                 1.5843,                0.52167,                 0.9702,              0.0016832,              0.0016832,              0.0016832
