                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    108,                   1.62,                 1.9564,                0.97906,                0.84817,                0.57953,                0.44611,                0.45897,                 0.2101,                  0.546,                0.43413,                0.44557,                0.13234,                 1.8653,                  2.815,                 1.5163,                0.89722,              0.0015802,              0.0015802,              0.0015802
                    109,                 1.5292,                 1.6942,                0.88707,                0.83488,                0.57953,                0.44611,                0.45897,                 0.2101,                  0.546,                0.43413,                0.44557,                0.13234,                 1.8653,                  2.815,                 1.5163,                0.89722,              0.0015763,              0.0015763,              0.0015763
                    110,                 1.6535,                 1.8978,                 1.0018,                0.84053,                 0.5239,                0.46707,                0.43835,                0.20354,                0.45025,                0.44139,                0.40581,                0.12654,                 1.8878,                 2.9782,                  1.485,                0.89859,              0.0015723,              0.0015723,              0.0015723
                    111,                 1.5965,                 1.7786,                0.94285,                0.84536,                 0.5239,                0.46707,                0.43835,                0.20354,                0.45025,                0.44139,                0.40581,                0.12654,                 1.8878,                 2.9782,                  1.485,                0.89859,              0.0015684,              0.0015684,              0.0015684
                    112,                 1.8614,                 2.0748,                 1.1611,                0.83743,                0.49098,                 0.4534,                0.43076,                0.19423,                0.42733,                0.43344,                0.38517,                0.11414,                 1.9762,                 3.1976,                 1.4986,                0.90345,              0.0015644,              0.0015644,              0.0015644
                    113,                 1.6789,                 1.8751,                0.99999,                0.83496,                0.49098,                 0.4534,                0.43076,                0.19423,                0.42733,                0.43344,                0.38517,                0.11414,                 1.9762,                 3.1976,                 1.4986,                0.90345,              0.0015604,              0.0015604,              0.0015604
                    114,                 1.5516,                 1.5151,                 0.8803,                0.84091,                0.52469,                0.38338,                0.41367,                0.16971,                0.42385,                0.49102,                0.42898,                0.13334,                 2.1029,                 3.2062,                 1.5931,                0.91204,              0.0015565,              0.0015565,              0.0015565
                    115,                 1.5702,                 1.9261,                 1.1662,                0.88156,                0.52469,                0.38338,                0.41367,                0.16971,                0.42385,                0.49102,                0.42898,                0.13334,                 2.1029,                 3.2062,                 1.5931,                0.91204,              0.0015525,              0.0015525,              0.0015525
                    116,                  1.545,                 1.7442,                0.83832,                0.84001,                0.46889,                0.46407,                0.42935,                 0.1846,                0.45789,                0.46108,                0.41214,                0.12738,                 2.0036,                 3.0338,                 1.5293,                0.89811,              0.0015486,              0.0015486,              0.0015486
                    117,                  1.637,                 1.9045,                0.93648,                0.83513,                0.46889,                0.46407,                0.42935,                 0.1846,                0.45789,                0.46108,                0.41214,                0.12738,                 2.0036,                 3.0338,                 1.5293,                0.89811,              0.0015446,              0.0015446,              0.0015446
                    118,                 1.5412,                  1.689,                 1.0026,                0.87483,                0.51546,                0.44909,                0.46271,                0.20816,                0.41886,                0.44012,                0.38798,                0.12048,                 1.9076,                  2.872,                 1.2962,                0.89064,              0.0015406,              0.0015406,              0.0015406
                    119,                 1.5548,                 1.5733,                0.91358,                 0.8454,                0.51546,                0.44909,                0.46271,                0.20816,                0.41886,                0.44012,                0.38798,                0.12048,                 1.9076,                  2.872,                 1.2962,                0.89064,              0.0015367,              0.0015367,              0.0015367
                    120,                 1.8653,                 1.8896,                 1.1717,                0.84044,                0.54366,                0.43114,                 0.4478,                0.20636,                0.42042,                0.41317,                0.37478,                0.11991,                  1.903,                 2.8163,                 1.2762,                0.89086,              0.0015327,              0.0015327,              0.0015327
                    121,                 1.5922,                 1.9612,                 1.0248,                0.83794,                0.54366,                0.43114,                 0.4478,                0.20636,                0.42042,                0.41317,                0.37478,                0.11991,                  1.903,                 2.8163,                 1.2762,                0.89086,              0.0015288,              0.0015288,              0.0015288
                    122,                 1.7625,                 2.1004,                 1.0984,                0.84726,                0.52842,                0.41617,                0.44065,                0.19829,                0.47566,                0.38922,                0.39813,                0.13995,                 1.9202,                 2.7257,                  1.321,                0.89202,              0.0015248,              0.0015248,              0.0015248
                    123,                 1.7674,                 2.1789,                 1.1208,                0.84739,                0.52842,                0.41617,                0.44065,                0.19829,                0.47566,                0.38922,                0.39813,                0.13995,                 1.9202,                 2.7257,                  1.321,                0.89202,              0.0015208,              0.0015208,              0.0015208
                    124,                 1.5967,                 1.6769,                0.96244,                0.84454,                0.52662,                0.42814,                0.43931,                0.18563,                0.47982,                0.45568,                0.43667,                0.15274,                 1.9843,                 2.8185,                 1.4048,                0.89703,              0.0015169,              0.0015169,              0.0015169
                    125,                 1.7719,                 2.0051,                 0.9784,                0.85664,                0.52662,                0.42814,                0.43931,                0.18563,                0.47982,                0.45568,                0.43667,                0.15274,                 1.9843,                 2.8185,                 1.4048,                0.89703,              0.0015129,              0.0015129,              0.0015129
                    126,                 1.6875,                 1.6753,                0.99126,                0.85522,                0.55003,                0.42216,                0.44305,                0.19779,                0.49524,                0.46407,                0.44776,                0.15558,                 1.9417,                 2.7537,                 1.3227,                0.89245,               0.001509,               0.001509,               0.001509
                    127,                 1.4565,                 1.6077,                0.89167,                0.83275,                0.55003,                0.42216,                0.44305,                0.19779,                0.49524,                0.46407,                0.44776,                0.15558,                 1.9417,                 2.7537,                 1.3227,                0.89245,               0.001505,               0.001505,               0.001505
                    128,                 1.6954,                 1.9228,                 1.0611,                0.89265,                0.59101,                0.43265,                0.47054,                0.21296,                 0.5304,                0.38888,                0.42395,                0.14115,                 1.8596,                 2.7655,                 1.2372,                 0.8852,               0.001501,               0.001501,               0.001501
                    129,                 1.6783,                 1.6408,                0.96639,                0.84955,                0.59101,                0.43265,                0.47054,                0.21296,                 0.5304,                0.38888,                0.42395,                0.14115,                 1.8596,                 2.7655,                 1.2372,                 0.8852,              0.0014971,              0.0014971,              0.0014971
                    130,                 1.5629,                 1.6609,                 1.0049,                0.84281,                0.60243,                0.38922,                0.44526,                0.19954,                 0.4006,                0.42515,                0.38067,                0.12458,                 1.8556,                 2.8938,                 1.3525,                 0.8884,              0.0014931,              0.0014931,              0.0014931
                    131,                 1.5428,                 1.6444,                 0.9413,                0.85796,                0.60243,                0.38922,                0.44526,                0.19954,                 0.4006,                0.42515,                0.38067,                0.12458,                 1.8556,                 2.8938,                 1.3525,                 0.8884,              0.0014892,              0.0014892,              0.0014892
                    132,                 1.8107,                 2.1807,                 1.0139,                0.82769,                0.50851,                0.38623,                0.41331,                0.17712,                0.43386,                0.33832,                0.33761,                0.10147,                 1.9441,                 3.1929,                 1.5894,                0.90032,              0.0014852,              0.0014852,              0.0014852
                    133,                  1.722,                 1.7538,                0.97015,                0.84253,                0.50851,                0.38623,                0.41331,                0.17712,                0.43386,                0.33832,                0.33761,                0.10147,                 1.9441,                 3.1929,                 1.5894,                0.90032,              0.0014812,              0.0014812,              0.0014812
                    134,                 1.6376,                 1.7448,                 0.9775,                0.85275,                0.52623,                0.39521,                0.40469,                0.16894,                0.40888,                0.33832,                0.31136,                0.09918,                 1.9717,                 3.3134,                 1.6152,                 0.9044,              0.0014773,              0.0014773,              0.0014773
                    135,                 1.5578,                 1.7843,                0.95758,                0.85546,                0.52623,                0.39521,                0.40469,                0.16894,                0.40888,                0.33832,                0.31136,                0.09918,                 1.9717,                 3.3134,                 1.6152,                 0.9044,              0.0014733,              0.0014733,              0.0014733
                    136,                 1.6005,                 1.5776,                0.96072,                0.85145,                0.54171,                 0.4012,                 0.4085,                0.17227,                0.45625,                0.35423,                0.33402,                0.10927,                 1.9763,                 3.3709,                  1.558,                0.90577,              0.0014694,              0.0014694,              0.0014694
                    137,                 1.5617,                 1.7852,                0.87395,                0.82699,                0.54171,                 0.4012,                 0.4085,                0.17227,                0.45625,                0.35423,                0.33402,                0.10927,                 1.9763,                 3.3709,                  1.558,                0.90577,              0.0014654,              0.0014654,              0.0014654
                    138,                 1.6944,                 1.9905,                0.95957,                0.83407,                0.55876,                0.41916,                0.42465,                0.18118,                 0.4982,                0.39222,                0.39089,                0.12688,                 1.9636,                 3.0794,                 1.5437,                0.91061,              0.0014614,              0.0014614,              0.0014614
                    139,                 1.6589,                   1.86,                 1.0247,                0.83786,                0.55876,                0.41916,                0.42465,                0.18118,                 0.4982,                0.39222,                0.39089,                0.12688,                 1.9636,                 3.0794,                 1.5437,                0.91061,              0.0014575,              0.0014575,              0.0014575
                    140,                 1.5866,                 1.6258,                0.89348,                0.84047,                0.54468,                 0.4298,                0.42594,                0.18363,                0.49028,                0.39521,                0.36969,                0.11139,                 1.9258,                 2.8678,                 1.4183,                0.89848,              0.0014535,              0.0014535,              0.0014535
                    141,                 1.5584,                 1.7101,                0.87439,                0.84377,                0.54468,                 0.4298,                0.42594,                0.18363,                0.49028,                0.39521,                0.36969,                0.11139,                 1.9258,                 2.8678,                 1.4183,                0.89848,              0.0014496,              0.0014496,              0.0014496
                    142,                 1.5326,                 1.7304,                0.98118,                0.83547,                0.56234,                0.41018,                0.44019,                0.19657,                 0.4206,                0.39338,                0.33745,                 0.1077,                 1.9792,                 2.8537,                 1.2976,                0.89726,              0.0014456,              0.0014456,              0.0014456
                    143,                 1.6472,                 1.8508,                0.98364,                0.81881,                0.56234,                0.41018,                0.44019,                0.19657,                 0.4206,                0.39338,                0.33745,                 0.1077,                 1.9792,                 2.8537,                 1.2976,                0.89726,              0.0014416,              0.0014416,              0.0014416
                    144,                 1.5812,                 1.6186,                0.90384,                0.83817,                0.61131,                0.40419,                0.43667,                 0.2083,                0.51496,                0.36555,                0.39269,                0.12905,                 1.9294,                 2.8796,                 1.3051,                0.89552,              0.0014377,              0.0014377,              0.0014377
                    145,                 1.6515,                 1.7083,                0.96456,                0.82883,                0.61131,                0.40419,                0.43667,                 0.2083,                0.51496,                0.36555,                0.39269,                0.12905,                 1.9294,                 2.8796,                 1.3051,                0.89552,              0.0014337,              0.0014337,              0.0014337
                    146,                 1.5318,                 1.6965,                0.97229,                0.83641,                0.60546,                0.40719,                0.44808,                0.21238,                 0.5267,                0.35329,                 0.3916,                0.12162,                 1.9407,                 2.9285,                 1.2823,                0.89697,              0.0014298,              0.0014298,              0.0014298
                    147,                 1.4823,                 1.5025,                0.91869,                0.85884,                0.60546,                0.40719,                0.44808,                0.21238,                 0.5267,                0.35329,                 0.3916,                0.12162,                 1.9407,                 2.9285,                 1.2823,                0.89697,              0.0014258,              0.0014258,              0.0014258
                    148,                 1.5449,                 1.5184,                0.90394,                0.83843,                0.63324,                0.38623,                0.45515,                0.20691,                0.40456,                0.39521,                0.37183,                0.10432,                 1.9459,                 2.9646,                 1.2819,                0.89317,              0.0014218,              0.0014218,              0.0014218
                    149,                 1.6367,                 1.6277,                0.96207,                 0.8196,                0.63324,                0.38623,                0.45515,                0.20691,                0.40456,                0.39521,                0.37183,                0.10432,                 1.9459,                 2.9646,                 1.2819,                0.89317,              0.0014179,              0.0014179,              0.0014179
                    150,                 1.5752,                 1.5652,                0.95678,                0.82674,                0.57624,                0.44379,                0.46783,                0.19501,                0.43831,                0.38623,                0.36495,                 0.1013,                  2.002,                 3.0839,                 1.3206,                0.88658,              0.0014139,              0.0014139,              0.0014139
                    151,                 1.6717,                 1.6855,                 1.0833,                 0.8264,                0.57624,                0.44379,                0.46783,                0.19501,                0.43831,                0.38623,                0.36495,                 0.1013,                  2.002,                 3.0839,                 1.3206,                0.88658,                0.00141,                0.00141,                0.00141
                    152,                 1.6188,                 1.8326,                0.97581,                0.82375,                0.57524,                0.45007,                0.48081,                0.20178,                 0.4727,                0.36233,                0.36566,                0.10175,                 2.0329,                 3.3313,                 1.4175,                0.88836,               0.001406,               0.001406,               0.001406
                    153,                 1.4791,                 1.4587,                0.86627,                0.83373,                0.57524,                0.45007,                0.48081,                0.20178,                 0.4727,                0.36233,                0.36566,                0.10175,                 2.0329,                 3.3313,                 1.4175,                0.88836,               0.001402,               0.001402,               0.001402
                    154,                 1.4634,                 1.6541,                0.88269,                 0.8426,                0.55177,                0.43491,                0.45657,                0.20181,                0.47684,                0.36527,                0.37477,                0.11591,                 1.9329,                 3.1585,                 1.4075,                 0.8778,              0.0013981,              0.0013981,              0.0013981
                    155,                  1.528,                 1.5719,                0.88167,                0.82495,                0.55177,                0.43491,                0.45657,                0.20181,                0.47684,                0.36527,                0.37477,                0.11591,                 1.9329,                 3.1585,                 1.4075,                 0.8778,              0.0013941,              0.0013941,              0.0013941
                    156,                 1.4053,                 1.5489,                0.89472,                0.84054,                0.60549,                0.43114,                0.46248,                0.21367,                0.43818,                0.37126,                0.34694,                0.10764,                 1.8991,                  3.069,                 1.3852,                0.88415,              0.0013902,              0.0013902,              0.0013902
                    157,                 1.4547,                 1.4726,                0.88129,                0.82385,                0.60549,                0.43114,                0.46248,                0.21367,                0.43818,                0.37126,                0.34694,                0.10764,                 1.8991,                  3.069,                 1.3852,                0.88415,              0.0013862,              0.0013862,              0.0013862
                    158,                 1.5301,                 1.6437,                0.90788,                0.82377,                0.63781,                0.41317,                0.47414,                0.20632,                0.36077,                0.38696,                0.30781,                0.08629,                 1.9437,                 2.9644,                 1.3564,                0.88626,              0.0013822,              0.0013822,              0.0013822
                    159,                 1.6293,                 1.7661,                0.99352,                0.81995,                0.63781,                0.41317,                0.47414,                0.20632,                0.36077,                0.38696,                0.30781,                0.08629,                 1.9437,                 2.9644,                 1.3564,                0.88626,              0.0013783,              0.0013783,              0.0013783
                    160,                 1.4353,                 1.4873,                0.86494,                 0.8333,                0.61639,                0.41855,                0.47592,                0.20485,                0.31223,                0.37725,                0.27836,                0.07813,                 1.9972,                 2.8899,                  1.385,                0.88685,              0.0013743,              0.0013743,              0.0013743
                    161,                 1.3407,                 1.5786,                0.81866,                0.82402,                0.61639,                0.41855,                0.47592,                0.20485,                0.31223,                0.37725,                0.27836,                0.07813,                 1.9972,                 2.8899,                  1.385,                0.88685,              0.0013704,              0.0013704,              0.0013704
                    162,                 1.6019,                 1.8288,                0.94328,                0.82412,                0.50485,                0.49102,                 0.4765,                0.19914,                0.35887,                0.41018,                0.30536,                0.09415,                 2.0293,                 2.8212,                  1.447,                0.88893,              0.0013664,              0.0013664,              0.0013664
                    163,                 1.3679,                 1.4559,                0.84886,                0.82992,                0.50485,                0.49102,                 0.4765,                0.19914,                0.35887,                0.41018,                0.30536,                0.09415,                 2.0293,                 2.8212,                  1.447,                0.88893,              0.0013624,              0.0013624,              0.0013624
                    164,                 1.4294,                  1.432,                0.88997,                0.82973,                0.67298,                0.41281,                0.48061,                0.20338,                0.36392,                0.37171,                0.30808,                0.09302,                 1.9817,                 2.7939,                 1.3624,                0.88781,              0.0013585,              0.0013585,              0.0013585
                    165,                 1.4256,                 1.4132,                0.78858,                0.83056,                0.67298,                0.41281,                0.48061,                0.20338,                0.36392,                0.37171,                0.30808,                0.09302,                 1.9817,                 2.7939,                 1.3624,                0.88781,              0.0013545,              0.0013545,              0.0013545
                    166,                 1.3977,                 1.4936,                0.76922,                0.82516,                 0.6208,                0.44012,                0.48407,                0.21021,                0.41195,                0.35629,                0.33553,                0.09847,                 1.9324,                 2.8236,                 1.3005,                0.88428,              0.0013506,              0.0013506,              0.0013506
                    167,                 1.3753,                 1.5004,                 0.9314,                0.82141,                 0.6208,                0.44012,                0.48407,                0.21021,                0.41195,                0.35629,                0.33553,                0.09847,                 1.9324,                 2.8236,                 1.3005,                0.88428,              0.0013466,              0.0013466,              0.0013466
                    168,                 1.4062,                 1.3101,                0.82352,                0.82563,                0.62076,                 0.4521,                0.48986,                0.21493,                0.50956,                0.38922,                0.39942,                0.12226,                 1.8674,                 2.8418,                 1.3386,                0.87804,              0.0013426,              0.0013426,              0.0013426
                    169,                 1.3564,                 1.4112,                0.78651,                0.82625,                0.62076,                 0.4521,                0.48986,                0.21493,                0.50956,                0.38922,                0.39942,                0.12226,                 1.8674,                 2.8418,                 1.3386,                0.87804,              0.0013387,              0.0013387,              0.0013387
                    170,                 1.4556,                 1.6611,                 1.0298,                0.84537,                 0.6125,                 0.4354,                0.48135,                0.21026,                0.44455,                0.38323,                0.36828,                0.11662,                 1.8509,                 2.9136,                 1.3906,                0.87296,              0.0013347,              0.0013347,              0.0013347
                    171,                 1.3311,                 1.5042,                0.84259,                0.82588,                 0.6125,                 0.4354,                0.48135,                0.21026,                0.44455,                0.38323,                0.36828,                0.11662,                 1.8509,                 2.9136,                 1.3906,                0.87296,              0.0013308,              0.0013308,              0.0013308
                    172,                 1.4072,                 1.6193,                0.86986,                0.82295,                0.55537,                0.46407,                0.49017,                0.19197,                0.34755,                0.36682,                0.29091,                0.08223,                 1.8845,                 3.0066,                 1.3807,                0.87566,              0.0013268,              0.0013268,              0.0013268
                    173,                 1.5229,                 1.7388,                0.90878,                 0.8137,                0.55537,                0.46407,                0.49017,                0.19197,                0.34755,                0.36682,                0.29091,                0.08223,                 1.8845,                 3.0066,                 1.3807,                0.87566,              0.0013228,              0.0013228,              0.0013228
                    174,                  1.529,                  1.533,                0.90231,                 0.8101,                0.56662,                0.42814,                0.47231,                0.17873,                0.31797,                0.37126,                0.27113,                0.07673,                 1.9273,                 3.0232,                 1.3736,                0.87815,              0.0013189,              0.0013189,              0.0013189
                    175,                 1.5393,                 1.6508,                0.95379,                0.82568,                0.56662,                0.42814,                0.47231,                0.17873,                0.31797,                0.37126,                0.27113,                0.07673,                 1.9273,                 3.0232,                 1.3736,                0.87815,              0.0013149,              0.0013149,              0.0013149
                    176,                 1.4781,                 1.5381,                0.89016,                 0.8416,                0.58276,                0.41018,                0.45784,                0.17973,                0.32701,                0.41617,                0.29039,                0.08211,                 1.9656,                  2.883,                 1.4011,                0.88387,               0.001311,               0.001311,               0.001311
                    177,                 1.3647,                  1.465,                0.85152,                0.81366,                0.58276,                0.41018,                0.45784,                0.17973,                0.32701,                0.41617,                0.29039,                0.08211,                 1.9656,                  2.883,                 1.4011,                0.88387,               0.001307,               0.001307,               0.001307
                    178,                 1.4188,                 1.5878,                0.91042,                0.82779,                0.49709,                0.48802,                0.47101,                0.19679,                0.36002,                0.42216,                0.31884,                 0.0953,                 1.9425,                 2.8381,                 1.3108,                0.88613,               0.001303,               0.001303,               0.001303
                    179,                 1.5434,                 2.0045,                0.88561,                0.82776,                0.49709,                0.48802,                0.47101,                0.19679,                0.36002,                0.42216,                0.31884,                 0.0953,                 1.9425,                 2.8381,                 1.3108,                0.88613,              0.0012991,              0.0012991,              0.0012991
                    180,                 1.6817,                 1.9647,                 1.0368,                0.82628,                0.52678,                0.48204,                0.47729,                0.20686,                0.36513,                0.40719,                0.32015,                0.09484,                 1.9499,                 2.8645,                  1.251,                0.89457,              0.0012951,              0.0012951,              0.0012951
                    181,                 1.4196,                 1.5712,                0.83313,                0.82049,                0.52678,                0.48204,                0.47729,                0.20686,                0.36513,                0.40719,                0.32015,                0.09484,                 1.9499,                 2.8645,                  1.251,                0.89457,              0.0012912,              0.0012912,              0.0012912
                    182,                 1.5597,                 1.8038,                0.90753,                0.85407,                0.55472,                 0.4521,                0.47491,                0.21442,                0.39069,                0.42216,                0.35172,                0.10379,                 1.9062,                 2.7801,                 1.2438,                 0.8913,              0.0012872,              0.0012872,              0.0012872
                    183,                 1.4366,                 1.5743,                0.83441,                0.81598,                0.55472,                 0.4521,                0.47491,                0.21442,                0.39069,                0.42216,                0.35172,                0.10379,                 1.9062,                 2.7801,                 1.2438,                 0.8913,              0.0012832,              0.0012832,              0.0012832
                    184,                 1.3259,                 1.4424,                0.78337,                0.82384,                0.60002,                0.44611,                0.46802,                0.21595,                0.43106,                 0.4521,                0.38737,                0.12138,                 1.8397,                 2.8734,                 1.2236,                  0.887,              0.0012793,              0.0012793,              0.0012793
                    185,                 1.5025,                 1.9486,                0.85162,                 0.8405,                0.60002,                0.44611,                0.46802,                0.21595,                0.43106,                 0.4521,                0.38737,                0.12138,                 1.8397,                 2.8734,                 1.2236,                  0.887,              0.0012753,              0.0012753,              0.0012753
                    186,                 1.3922,                 1.4515,                0.81033,                0.81994,                0.59568,                0.47006,                0.47906,                0.21923,                0.46688,                0.41617,                 0.4069,                0.12603,                 1.8443,                 2.8984,                 1.2199,                0.88566,              0.0012714,              0.0012714,              0.0012714
                    187,                 1.5895,                 1.7521,                0.88266,                0.81741,                0.59568,                0.47006,                0.47906,                0.21923,                0.46688,                0.41617,                 0.4069,                0.12603,                 1.8443,                 2.8984,                 1.2199,                0.88566,              0.0012674,              0.0012674,              0.0012674
                    188,                 1.2905,                 1.3924,                0.77832,                0.81249,                0.59391,                0.46707,                0.48859,                0.21744,                0.46184,                0.39521,                0.37832,                0.10964,                 1.8646,                 2.9414,                 1.2322,                0.89303,              0.0012634,              0.0012634,              0.0012634
                    189,                 1.3848,                 1.4112,                0.80548,                0.82988,                0.59391,                0.46707,                0.48859,                0.21744,                0.46184,                0.39521,                0.37832,                0.10964,                 1.8646,                 2.9414,                 1.2322,                0.89303,              0.0012595,              0.0012595,              0.0012595
                    190,                 1.3855,                 1.5419,                0.75753,                0.81989,                0.55089,                0.47605,                0.48186,                0.21373,                0.42957,                0.43713,                0.38917,                0.12684,                 1.8304,                 2.9369,                 1.2503,                0.89526,              0.0012555,              0.0012555,              0.0012555
                    191,                 1.3296,                 1.3469,                0.79261,                0.82063,                0.55089,                0.47605,                0.48186,                0.21373,                0.42957,                0.43713,                0.38917,                0.12684,                 1.8304,                 2.9369,                 1.2503,                0.89526,              0.0012516,              0.0012516,              0.0012516
                    192,                 1.3281,                 1.2853,                0.75442,                0.80235,                0.54458,                0.47006,                0.46126,                0.19555,                0.43472,                 0.4491,                0.38301,                0.12221,                 1.8472,                 2.8787,                 1.3237,                0.89101,              0.0012476,              0.0012476,              0.0012476
                    193,                 1.3125,                 1.4076,                0.85437,                0.84235,                0.54458,                0.47006,                0.46126,                0.19555,                0.43472,                 0.4491,                0.38301,                0.12221,                 1.8472,                 2.8787,                 1.3237,                0.89101,              0.0012436,              0.0012436,              0.0012436
                    194,                  1.523,                 1.8509,                0.94297,                0.82922,                0.57643,                0.48503,                0.48331,                0.20502,                0.41751,                0.44611,                0.36554,                0.11395,                 1.8912,                 2.8225,                 1.2293,                0.89077,              0.0012397,              0.0012397,              0.0012397
                    195,                 1.3586,                 1.3917,                0.88473,                0.83646,                0.57643,                0.48503,                0.48331,                0.20502,                0.41751,                0.44611,                0.36554,                0.11395,                 1.8912,                 2.8225,                 1.2293,                0.89077,              0.0012357,              0.0012357,              0.0012357
                    196,                 1.5643,                 1.8056,                0.97916,                0.80625,                0.52685,                0.50898,                0.48149,                0.20277,                0.39532,                0.42216,                0.34155,                 0.0999,                 1.9258,                  2.804,                 1.2433,                0.89684,              0.0012318,              0.0012318,              0.0012318
                    197,                 1.5998,                 1.6119,                 0.8841,                0.82184,                0.52685,                0.50898,                0.48149,                0.20277,                0.39532,                0.42216,                0.34155,                 0.0999,                 1.9258,                  2.804,                 1.2433,                0.89684,              0.0012278,              0.0012278,              0.0012278
                    198,                 1.6319,                 1.7715,                 1.0707,                0.83998,                0.54773,                0.46108,                 0.4612,                0.20622,                0.41104,                0.44012,                0.36871,                0.11231,                 1.8507,                 2.8266,                 1.2158,                0.89069,              0.0012238,              0.0012238,              0.0012238
                    199,                 1.4604,                 1.5262,                0.82979,                0.83018,                0.54773,                0.46108,                 0.4612,                0.20622,                0.41104,                0.44012,                0.36871,                0.11231,                 1.8507,                 2.8266,                 1.2158,                0.89069,              0.0012199,              0.0012199,              0.0012199
                    200,                 1.4346,                 1.4043,                 0.8359,                0.82123,                0.56572,                0.47605,                0.46193,                0.20481,                0.44215,                0.44611,                0.39753,                0.11718,                 1.8163,                  2.846,                 1.2102,                0.88986,              0.0012159,              0.0012159,              0.0012159
                    201,                 1.4339,                 1.6816,                0.88837,                0.84042,                0.56572,                0.47605,                0.46193,                0.20481,                0.44215,                0.44611,                0.39753,                0.11718,                 1.8163,                  2.846,                 1.2102,                0.88986,               0.001212,               0.001212,               0.001212
                    202,                 1.5438,                 1.6925,                0.86593,                0.81329,                0.51078,                0.48765,                0.45504,                0.20393,                0.42958,                0.44645,                0.38581,                0.12185,                 1.8518,                      3,                   1.27,                0.89451,               0.001208,               0.001208,               0.001208
                    203,                 1.4667,                 1.5288,                0.83731,                0.82421,                0.51078,                0.48765,                0.45504,                0.20393,                0.42958,                0.44645,                0.38581,                0.12185,                 1.8518,                      3,                   1.27,                0.89451,               0.001204,               0.001204,               0.001204
                    204,                 1.5149,                 1.6026,                0.80767,                0.81144,                0.54702,                0.47605,                0.47167,                0.19685,                0.43459,                0.40419,                0.36696,                0.10735,                 1.9244,                 2.9831,                 1.3597,                0.89748,              0.0012001,              0.0012001,              0.0012001
                    205,                 1.4861,                  1.613,                0.81541,                0.81252,                0.54702,                0.47605,                0.47167,                0.19685,                0.43459,                0.40419,                0.36696,                0.10735,                 1.9244,                 2.9831,                 1.3597,                0.89748,              0.0011961,              0.0011961,              0.0011961
                    206,                 1.5668,                 1.6496,                0.94856,                0.81928,                0.60907,                 0.4618,                0.48328,                 0.2058,                0.43768,                0.40719,                0.36515,                  0.101,                 1.9193,                 2.7969,                 1.3311,                0.89626,              0.0011922,              0.0011922,              0.0011922
                    207,                 1.4499,                 1.6111,                0.82992,                0.81993,                0.60907,                 0.4618,                0.48328,                 0.2058,                0.43768,                0.40719,                0.36515,                  0.101,                 1.9193,                 2.7969,                 1.3311,                0.89626,              0.0011882,              0.0011882,              0.0011882
