                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     38,                 1.8602,                 2.1994,                 1.1401,                0.86616,                0.43579,                 0.3982,                0.36742,                0.13805,                0.36477,                0.32838,                0.26626,                0.07357,                 2.1483,                 3.8861,                 1.8226,                0.92252,              0.0013901,              0.0013901,              0.0013901
                     39,                 1.8324,                 2.3471,                  1.365,                0.85559,                0.45285,                0.38161,                0.38007,                0.14401,                0.38286,                0.36963,                0.31308,                0.08844,                 2.1072,                 4.7179,                 1.8937,                0.91151,              0.0014241,              0.0014241,              0.0014241
                     40,                 1.6875,                 1.9035,                 1.0931,                0.87173,                0.45285,                0.38161,                0.38007,                0.14401,                0.38286,                0.36963,                0.31308,                0.08844,                 2.1072,                 4.7179,                 1.8937,                0.91151,               0.001458,               0.001458,               0.001458
                     41,                 1.8156,                 1.9045,                 1.2067,                0.88597,                0.44463,                0.32335,                 0.3361,                0.13307,                0.43074,                0.33529,                0.31277,                0.09025,                 2.0492,                 4.4512,                 1.8933,                0.90112,              0.0014917,              0.0014917,              0.0014917
                     42,                 1.7034,                 2.1329,                 1.2702,                0.85824,                0.49037,                0.31437,                0.33864,                0.13935,                0.37597,                0.37725,                0.32533,                0.09051,                 1.9778,                  3.742,                 1.6305,                0.89843,              0.0015252,              0.0015252,              0.0015252
                     43,                 1.6654,                 1.8309,                 1.2705,                0.90139,                0.49037,                0.31437,                0.33864,                0.13935,                0.37597,                0.37725,                0.32533,                0.09051,                 1.9778,                  3.742,                 1.6305,                0.89843,              0.0015586,              0.0015586,              0.0015586
                     44,                 1.8056,                 2.1161,                 1.1266,                0.85876,                0.36052,                0.38922,                0.32819,                0.13149,                0.27087,                0.34132,                 0.2368,                0.06709,                 2.0672,                 4.0402,                 1.6261,                0.91211,              0.0015919,              0.0015919,              0.0015919
                     45,                 2.0638,                 2.4665,                 1.5898,                0.86653,                0.36052,                0.38922,                0.32819,                0.13149,                0.27087,                0.34132,                 0.2368,                0.06709,                 2.0672,                 4.0402,                 1.6261,                0.91211,              0.0016249,              0.0016249,              0.0016249
                     46,                 1.9312,                 2.5038,                 1.3229,                0.88417,                0.38323,                0.38623,                0.31184,                0.12894,                 0.3127,                0.39222,                0.28318,                0.08497,                 2.0861,                 3.6753,                 1.7746,                0.91481,              0.0016578,              0.0016578,              0.0016578
                     47,                 1.6671,                 1.8939,                 1.0858,                 0.8553,                0.38323,                0.38623,                0.31184,                0.12894,                 0.3127,                0.39222,                0.28318,                0.08497,                 2.0861,                 3.6753,                 1.7746,                0.91481,              0.0016906,              0.0016906,              0.0016906
                     48,                 1.8324,                 2.0291,                 1.3638,                0.86161,                 0.5007,                0.36826,                0.35835,                0.15183,                0.45811,                0.41764,                0.37052,                0.12106,                 2.0183,                 3.4769,                 1.7342,                 0.9149,              0.0017232,              0.0017232,              0.0017232
                     49,                 1.8883,                 2.4043,                 1.1884,                0.88087,                 0.5007,                0.36826,                0.35835,                0.15183,                0.45811,                0.41764,                0.37052,                0.12106,                 2.0183,                 3.4769,                 1.7342,                 0.9149,              0.0017556,              0.0017556,              0.0017556
                     50,                 2.0809,                 2.7586,                 1.2329,                0.87634,                0.57519,                0.34132,                0.36733,                0.14144,                0.44273,                0.39222,                0.34254,                0.10557,                 2.0819,                 3.8389,                 1.7568,                0.91384,              0.0017879,              0.0017879,              0.0017879
                     51,                 1.9298,                 2.1187,                 1.2814,                0.87426,                0.57519,                0.34132,                0.36733,                0.14144,                0.44273,                0.39222,                0.34254,                0.10557,                 2.0819,                 3.8389,                 1.7568,                0.91384,               0.001802,               0.001802,               0.001802
                     52,                 1.8779,                 2.2872,                 1.4261,                0.87309,                0.60029,                0.37126,                0.39787,                 0.1619,                0.42356,                0.35329,                0.30022,                0.08312,                 2.0517,                  3.934,                 1.5671,                0.90629,               0.001802,               0.001802,               0.001802
                     53,                 1.9002,                 2.3502,                 1.2689,                 0.8764,                0.60029,                0.37126,                0.39787,                 0.1619,                0.42356,                0.35329,                0.30022,                0.08312,                 2.0517,                  3.934,                 1.5671,                0.90629,               0.001798,               0.001798,               0.001798
                     54,                 1.9374,                 2.3675,                 1.2099,                0.85992,                0.54194,                0.35629,                0.37599,                0.16085,                0.42744,                0.36826,                0.32822,                0.11358,                 2.0241,                 3.6851,                 1.6265,                0.91081,              0.0017941,              0.0017941,              0.0017941
                     55,                 1.9302,                 2.4165,                  1.183,                0.85056,                0.54194,                0.35629,                0.37599,                0.16085,                0.42744,                0.36826,                0.32822,                0.11358,                 2.0241,                 3.6851,                 1.6265,                0.91081,              0.0017901,              0.0017901,              0.0017901
                     56,                 1.8389,                 2.3455,                 1.1631,                0.86134,                0.50678,                0.37126,                0.35662,                0.15873,                0.45936,                0.37725,                0.35518,                0.13202,                 1.9387,                 3.5682,                 1.7125,                 0.8967,              0.0017862,              0.0017862,              0.0017862
                     57,                 1.6811,                 2.1449,                 1.2078,                0.90059,                0.50678,                0.37126,                0.35662,                0.15873,                0.45936,                0.37725,                0.35518,                0.13202,                 1.9387,                 3.5682,                 1.7125,                 0.8967,              0.0017822,              0.0017822,              0.0017822
                     58,                 1.6497,                 1.9233,                 1.1222,                0.86541,                0.52599,                0.32934,                0.33823,                0.14327,                0.39143,                0.35626,                0.30085,                0.10236,                 2.0131,                 3.6127,                 1.6447,                0.90114,              0.0017782,              0.0017782,              0.0017782
                     59,                 1.8805,                 2.0139,                 1.2626,                0.85407,                0.52599,                0.32934,                0.33823,                0.14327,                0.39143,                0.35626,                0.30085,                0.10236,                 2.0131,                 3.6127,                 1.6447,                0.90114,              0.0017743,              0.0017743,              0.0017743
                     60,                 2.0487,                 2.6357,                 1.4584,                0.85835,                0.49616,                0.32635,                0.31148,                0.12429,                0.39069,                0.32036,                0.26373,                0.09136,                 2.0349,                 4.1601,                 1.5877,                 0.9092,              0.0017703,              0.0017703,              0.0017703
                     61,                 1.7925,                 1.9965,                 1.1572,                0.85691,                0.49616,                0.32635,                0.31148,                0.12429,                0.39069,                0.32036,                0.26373,                0.09136,                 2.0349,                 4.1601,                 1.5877,                 0.9092,              0.0017664,              0.0017664,              0.0017664
                     62,                 1.8358,                  2.104,                 1.2649,                0.86408,                0.47934,                0.31437,                0.29811,                0.11656,                  0.421,                0.28443,                0.24329,                0.08471,                 2.0182,                  4.042,                 1.6801,                0.91212,              0.0017624,              0.0017624,              0.0017624
                     63,                 1.6461,                 1.9834,                 1.1427,                0.87314,                0.47934,                0.31437,                0.29811,                0.11656,                  0.421,                0.28443,                0.24329,                0.08471,                 2.0182,                  4.042,                 1.6801,                0.91212,              0.0017584,              0.0017584,              0.0017584
                     64,                 1.7254,                 2.0162,                 1.0606,                0.84955,                0.41592,                0.36031,                0.32086,                0.12586,                0.41455,                0.37725,                0.28558,                0.09102,                  2.041,                 4.0857,                 1.6883,                0.91435,              0.0017545,              0.0017545,              0.0017545
                     65,                 1.7455,                 1.8169,                 1.0826,                0.86566,                0.41592,                0.36031,                0.32086,                0.12586,                0.41455,                0.37725,                0.28558,                0.09102,                  2.041,                 4.0857,                 1.6883,                0.91435,              0.0017505,              0.0017505,              0.0017505
                     66,                  1.891,                 2.1666,                  1.165,                0.86491,                0.52699,                0.38361,                0.39772,                0.15885,                0.45707,                0.33271,                0.29356,                0.10284,                  2.048,                 3.7853,                  1.416,                0.91528,              0.0017466,              0.0017466,              0.0017466
                     67,                 1.6813,                 1.8214,                   1.02,                0.86203,                0.52699,                0.38361,                0.39772,                0.15885,                0.45707,                0.33271,                0.29356,                0.10284,                  2.048,                 3.7853,                  1.416,                0.91528,              0.0017426,              0.0017426,              0.0017426
                     68,                 1.8376,                 2.1205,                 1.4291,                0.89344,                0.62539,                0.38623,                0.42523,                 0.1837,                0.47645,                0.33234,                0.30549,                 0.0956,                 1.9874,                 3.0857,                 1.3031,                0.91364,              0.0017386,              0.0017386,              0.0017386
                     69,                 1.9251,                 2.2346,                 1.1594,                0.86281,                0.62539,                0.38623,                0.42523,                 0.1837,                0.47645,                0.33234,                0.30549,                 0.0956,                 1.9874,                 3.0857,                 1.3031,                0.91364,              0.0017347,              0.0017347,              0.0017347
                     70,                 1.9263,                 1.9975,                 1.3003,                0.85466,                 0.5667,                 0.3982,                0.43064,                0.19873,                0.40579,                 0.3503,                0.31662,                0.09791,                 1.9174,                 3.1279,                 1.2627,                0.90107,              0.0017307,              0.0017307,              0.0017307
                     71,                 1.7265,                 2.2173,                 1.2292,                0.91687,                 0.5667,                 0.3982,                0.43064,                0.19873,                0.40579,                 0.3503,                0.31662,                0.09791,                 1.9174,                 3.1279,                 1.2627,                0.90107,              0.0017268,              0.0017268,              0.0017268
                     72,                 1.7275,                 1.8361,                 1.0506,                0.85181,                0.55861,                0.41018,                0.42405,                0.18769,                0.41394,                0.37126,                0.30128,                0.09168,                 1.9893,                 3.2453,                 1.2938,                0.89913,              0.0017228,              0.0017228,              0.0017228
                     73,                 1.7762,                   2.28,                 1.7429,                0.87285,                0.55861,                0.41018,                0.42405,                0.18769,                0.41394,                0.37126,                0.30128,                0.09168,                 1.9893,                 3.2453,                 1.2938,                0.89913,              0.0017188,              0.0017188,              0.0017188
                     74,                 1.7354,                 1.9866,                 1.1474,                 0.8852,                0.50993,                0.43413,                0.41571,                0.19388,                0.45871,                 0.3982,                0.33603,                0.10721,                 1.9294,                 3.1863,                 1.3299,                0.89138,              0.0017149,              0.0017149,              0.0017149
                     75,                 1.6264,                 1.9547,                 1.0371,                0.86921,                0.50993,                0.43413,                0.41571,                0.19388,                0.45871,                 0.3982,                0.33603,                0.10721,                 1.9294,                 3.1863,                 1.3299,                0.89138,              0.0017109,              0.0017109,              0.0017109
                     76,                 1.7149,                 1.8543,                 1.0541,                0.86635,                0.56938,                0.37213,                0.41411,                0.18017,                0.43774,                0.33234,                0.31322,                0.09274,                 1.9419,                  3.049,                 1.2992,                0.89026,               0.001707,               0.001707,               0.001707
                     77,                 1.6009,                 1.9051,                 1.0627,                0.87998,                0.56938,                0.37213,                0.41411,                0.18017,                0.43774,                0.33234,                0.31322,                0.09274,                 1.9419,                  3.049,                 1.2992,                0.89026,               0.001703,               0.001703,               0.001703
                     78,                 1.7243,                  1.864,                 1.0723,                 0.8489,                0.48021,                0.38323,                0.38033,                0.14697,                0.34851,                0.34115,                0.25846,                0.07125,                 2.0143,                 3.1486,                 1.4555,                0.89714,               0.001699,               0.001699,               0.001699
                     79,                 1.7273,                 2.1532,                 1.0431,                0.84285,                0.48021,                0.38323,                0.38033,                0.14697,                0.34851,                0.34115,                0.25846,                0.07125,                 2.0143,                 3.1486,                 1.4555,                0.89714,              0.0016951,              0.0016951,              0.0016951
                     80,                 1.7189,                 2.0148,                 1.0831,                0.84916,                0.48935,                 0.4012,                0.38167,                0.16032,                0.42357,                0.36826,                0.33149,                0.10396,                 2.0179,                 3.2787,                 1.4786,                0.90643,              0.0016911,              0.0016911,              0.0016911
                     81,                 1.7811,                 2.1224,                 1.1233,                0.83868,                0.48935,                 0.4012,                0.38167,                0.16032,                0.42357,                0.36826,                0.33149,                0.10396,                 2.0179,                 3.2787,                 1.4786,                0.90643,              0.0016872,              0.0016872,              0.0016872
                     82,                 1.5935,                 1.6122,                 1.0185,                0.84981,                0.57207,                0.36527,                0.39426,                0.17505,                0.48897,                0.35329,                0.34341,                0.11713,                 1.9872,                 3.3072,                  1.495,                0.90492,              0.0016832,              0.0016832,              0.0016832
                     83,                 1.6458,                 1.9072,                 1.0462,                0.85208,                0.57207,                0.36527,                0.39426,                0.17505,                0.48897,                0.35329,                0.34341,                0.11713,                 1.9872,                 3.3072,                  1.495,                0.90492,              0.0016792,              0.0016792,              0.0016792
                     84,                 1.8189,                 2.0417,                 1.1939,                0.86943,                0.46438,                0.41617,                0.39132,                0.17616,                0.41514,                0.35629,                0.30043,                 0.0941,                 1.9498,                 3.2388,                  1.336,                0.89176,              0.0016753,              0.0016753,              0.0016753
                     85,                 1.7538,                 2.1167,                 1.1373,                0.85761,                0.46438,                0.41617,                0.39132,                0.17616,                0.41514,                0.35629,                0.30043,                 0.0941,                 1.9498,                 3.2388,                  1.336,                0.89176,              0.0016713,              0.0016713,              0.0016713
                     86,                 1.5513,                 1.7566,                0.99294,                0.86104,                0.54027,                0.40419,                0.39623,                0.17453,                0.49712,                0.36527,                0.34865,                0.11483,                 1.9953,                 3.1628,                 1.3348,                0.90493,              0.0016674,              0.0016674,              0.0016674
                     87,                 1.6486,                 1.9893,                 1.0622,                0.85547,                0.54027,                0.40419,                0.39623,                0.17453,                0.49712,                0.36527,                0.34865,                0.11483,                 1.9953,                 3.1628,                 1.3348,                0.90493,              0.0016634,              0.0016634,              0.0016634
                     88,                   1.72,                 1.9128,                 1.0627,                 0.8558,                0.58883,                0.37425,                0.40021,                0.17692,                0.49513,                0.31737,                0.32246,                0.10819,                 1.9778,                 3.0339,                 1.3196,                0.89196,              0.0016594,              0.0016594,              0.0016594
                     89,                  1.732,                 1.9275,                 1.1632,                0.86119,                0.58883,                0.37425,                0.40021,                0.17692,                0.49513,                0.31737,                0.32246,                0.10819,                 1.9778,                 3.0339,                 1.3196,                0.89196,              0.0016555,              0.0016555,              0.0016555
                     90,                 1.6405,                 1.8259,                 1.0164,                0.84822,                0.63781,                0.36527,                0.42389,                0.18055,                0.53739,                0.31437,                0.34445,                0.10807,                 1.9066,                 2.8822,                 1.3185,                0.88426,              0.0016515,              0.0016515,              0.0016515
                     91,                 1.5768,                  1.997,                 1.0755,                0.82973,                0.63781,                0.36527,                0.42389,                0.18055,                0.53739,                0.31437,                0.34445,                0.10807,                 1.9066,                 2.8822,                 1.3185,                0.88426,              0.0016476,              0.0016476,              0.0016476
                     92,                 1.5425,                 1.7371,                0.93131,                0.84224,                0.57116,                0.41317,                0.43653,                0.19105,                0.47911,                0.35329,                0.35039,                0.10984,                 1.9004,                 2.9329,                 1.3009,                0.88849,              0.0016436,              0.0016436,              0.0016436
                     93,                  1.782,                 2.2263,                 1.1113,                0.84145,                0.57116,                0.41317,                0.43653,                0.19105,                0.47911,                0.35329,                0.35039,                0.10984,                 1.9004,                 2.9329,                 1.3009,                0.88849,              0.0016396,              0.0016396,              0.0016396
